Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-01-27,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-01-27,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-01-28,FRA,France,46.232193,2.209667,4,0,0,4,4,0,True,True,FR
2020-01-28,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-01-28,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-01-28,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-01-28,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-01-28,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-01-28,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-01-28,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-01-28,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-01-29,FRA,France,46.232193,2.209667,5,0,0,5,5,0,True,True,FR
2020-01-29,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-01-29,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-01-29,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-01-29,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-01-29,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-01-29,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-01-29,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-01-29,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-01-30,FRA,France,46.232193,2.209667,6,0,0,6,6,0,True,True,FR
2020-01-30,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-01-30,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-01-30,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-01-30,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-01-30,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-01-30,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-01-30,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-01-30,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-01-31,FRA,France,46.232193,2.209667,6,0,0,6,6,0,True,True,FR
2020-01-31,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-01-31,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-01-31,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-01-31,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-01-31,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-01-31,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-01-31,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-01-31,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-01-31,GBR,United Kingdom,54.633221,-3.432277,2,,,2,,,False,True,UK
2020-02-01,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-01,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-01,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-01,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-01,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-01,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-01,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-01,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-01,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-02,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-02,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-02,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-02,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-02,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-02,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-02,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-02,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-02,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-03,FRA,France,46.232193,2.209667,6,0,0,6,6,0,True,True,FR
2020-02-03,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-03,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-03,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-03,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-03,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-03,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-03,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-03,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-03,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-04,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-04,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-04,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-04,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-04,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-04,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-04,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-04,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-04,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-05,FRA,France,46.232193,2.209667,6,0,0,6,6,0,True,True,FR
2020-02-05,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-05,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-05,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-05,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-05,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-05,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-05,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-05,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-05,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-06,FRA,France,46.232193,2.209667,6,0,0,6,6,0,True,True,FR
2020-02-06,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-06,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-06,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-06,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-06,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-06,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-06,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-06,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-06,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-06,GBR,United Kingdom,54.633221,-3.432277,3,,,3,,,False,True,UK
2020-02-07,FRA,France,46.232193,2.209667,11,0,0,11,11,0,True,True,FR
2020-02-07,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-07,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-07,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-07,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-07,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-07,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-07,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-07,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-07,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-08,FRA,France,46.232193,2.209667,11,0,0,11,0,0,True,True,FR
2020-02-08,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-08,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-08,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-08,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-08,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-08,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-08,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-08,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-08,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-09,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-09,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-09,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-09,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-09,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-09,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-09,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-09,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-09,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-10,FRA,France,46.232193,2.209667,11,0,0,11,11,0,True,True,FR
2020-02-10,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-10,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-10,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-10,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-10,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-10,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-10,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-10,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-10,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-10,GBR,United Kingdom,54.633221,-3.432277,7,,,7,,,False,True,UK
2020-02-11,FRA,France,46.232193,2.209667,11,0,0,11,11,0,True,True,FR
2020-02-11,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-11,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-11,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-11,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-11,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-11,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-11,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-11,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-11,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-12,FRA,France,46.232193,2.209667,11,0,0,11,11,0,True,True,FR
2020-02-12,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-12,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-12,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-12,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-12,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-12,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-12,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-12,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-12,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-12,GBR,United Kingdom,54.633221,-3.432277,8,,,8,,,False,True,UK
2020-02-13,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-13,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-13,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-13,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-13,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-13,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-13,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-13,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-13,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-14,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-14,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-14,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-14,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-14,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-14,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-14,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-14,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-14,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-15,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-15,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-15,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-15,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-15,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-15,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-15,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-15,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-15,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-16,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-16,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-16,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-16,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-16,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-16,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-16,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-16,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-16,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-17,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-17,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-17,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-17,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-17,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-17,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-17,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-17,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-17,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-18,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-18,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-18,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-18,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-18,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-18,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-18,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-18,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-18,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-19,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-19,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-19,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-19,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-19,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-19,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-19,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-19,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-19,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-20,FRA,France,46.232193,2.209667,12,0,0,12,11,0,True,True,FR
2020-02-20,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-20,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-20,ITA,Italy,41.873987,12.564167,3,,,3,,,True,True,IT
2020-02-20,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-20,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-20,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-20,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-20,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-20,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-20,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-21,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-21,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-21,ITA,Italy,41.873987,12.564167,22,,,22,,,True,True,IT
2020-02-21,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-21,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-21,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-21,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-21,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-21,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-21,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-22,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-22,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-22,ITA,Italy,41.873987,12.564167,78,,,78,,,True,True,IT
2020-02-22,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-22,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-22,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-22,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-22,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-22,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-22,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-23,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-23,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-23,ITA,Italy,41.873987,12.564167,155,,,155,,,True,True,IT
2020-02-23,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-23,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
2020-02-23,MCO,Monaco,43.738348,7.424451,0,0,0,0,,,False,False,MC
2020-02-23,MKD,North Macedonia,41.611,21.751417,0,0,0,0,,,False,True,MK
2020-02-23,SMR,San Marino,43.942973,12.460035,0,0,0,0,,,False,False,SM
2020-02-23,SRB,Serbia,44.206802,20.911009,0,0,0,0,,,False,True,RS
2020-02-23,CHE,Switzerland,46.815514,8.224472,0,0,0,0,0,0,False,False,CH
2020-02-23,GBR,United Kingdom,54.633221,-3.432277,12,,,12,,,False,True,UK
2020-02-24,GRC,Greece,38.275283,23.810343,0,0,0,0,,,True,True,EL
2020-02-24,ISL,Iceland,64.963942,-19.021169,0,0,0,0,,,False,True,IS
2020-02-24,ITA,Italy,41.873987,12.564167,229,7,1,221,127,26,True,True,IT
2020-02-24,LIE,Liechtenstein,47.164696,9.555,0,0,0,0,,,False,False,LI
2020-02-24,LTU,Lithuania,55.174112,23.906736,0,0,0,0,,,True,True,LT
